X,Y,FID,CalcLocati,CalcLoca_1,CalcLoca_2,Name,Address,City,State,Zip,formated_p,Status,Icon,Type_,ObjectId
-83.1755,42.5032,5042,"42.50317100,-83.17551800",-83.175518,42.503171,SOUTHEAST MICHIGAN KIDNEY CENTER,"1695 W 12 MILE RD, SUITE 250",BERKLEY,MI,48072,Please call patient admission line,open,small_green,Dialysis Center,5407
-92.8936,44.7377,5236,"44.73774200,-92.89363300",-92.893633,44.737742,DaVita Historical Hastings Dialysis,1828 MARKET BLVD,HASTINGS,MN,55033,Please call patient admission line,open,small_green,Dialysis Center,5408
-88.1531,43.0893,5338,"43.08934600,-88.15307300",-88.153073,43.089346,DAVITA - CAPITOL DRIVE,"19395 W CAPITOL DR, SUITE 100",BROOKFIELD,WI,53045,Please call patient admission line,open,small_green,Dialysis Center,5409
-83.6617,42.2506,5141,"42.25060000,-83.66169700",-83.661697,42.2506,FMC - EAST ANN ARBOR HOME DIALYSIS,4949 WASHTENAW AVE,ANN ARBOR,MI,48108,Please call patient admission line,open,small_green,Dialysis Center,5410
-94.1519,44.7703,5237,"44.77027200,-94.15188500",-94.151885,44.770272,DaVita Glencoe Dialysis,1123 HENNEPIN AVE N,GLENCOE,MN,55336,Please call patient admission line,open,small_green,Dialysis Center,5411
-88.8293,42.9354,5339,"42.93542800,-88.82928100",-88.829281,42.935428,TOTAL RENAL CARE INC,525 HANDEYSIDE LANE,FORT ATKINSON,WI,53538,Please call patient admission line,open,small_green,Dialysis Center,5412
-83.4207,42.7234,5043,"42.72338600,-83.42071800",-83.420718,42.723386,CLARKSTON DIALYSIS OF DAVITA,6770 DIXIE HWY STE 205,CLARKSTON,MI,48346,Please call patient admission line,open,small_green,Dialysis Center,5413
-122.292,47.7346,5636,"47.73458000,-122.29195100",-122.291951,47.73458,NKC LAKE CITY KIDNEY CENTER,14524 BOTHELL WAY NE,LAKE FOREST PARK,WA,98155,Please call patient admission line,open,small_green,Dialysis Center,5414
-83.1872,42.5205,5142,"42.52053400,-83.18715400",-83.187154,42.520534,DaVita Starrwood HT at Home,3425 STARR RD STE A,ROYAL OAK,MI,48073,Please call patient admission line,open,small_green,Dialysis Center,5415
-92.4608,43.9821,5238,"43.98210000,-92.46079900",-92.460799,43.9821,DaVita Rochester Dialysis,2660 S BROADWAY STE A,ROCHESTER,MN,55904,Please call patient admission line,open,small_green,Dialysis Center,5416
-95.506,29.7157,5543,"29.71567900,-95.50600900",-95.506009,29.715679,FRESENIUS MEDICAL CARE FONDREN,7011 REGENCY SQUARE BLVD,HOUSTON,TX,77036,Please call patient admission line,open,small_green,Dialysis Center,5417
-96.3738,42.5393,5439,"42.53926200,-96.37376400",-96.373764,42.539262,FMC Midwest Dialysis,4000 Indian Hills Dr,SIOUX CITY,IA,51108,Please call patient admission line,open,small_green,Dialysis Center,5418
-90.3801,38.4361,5839,"38.43605400,-90.38011100",-90.380111,38.436054,FMC - Arnold,2194 Michigan Ave,ARNOLD,MO,63010,Please call patient admission line,open,small_green,Dialysis Center,5419
-88.251,42.99,5340,"42.98999700,-88.25102300",-88.251023,42.989997,TOTAL RENAL CARE INC.,1260 SENTRY DR,WAUKESHA,WI,53186,Please call patient admission line,open,small_green,Dialysis Center,5420
-83.7312,42.2453,5044,"42.24529700,-83.73115600",-83.731156,42.245297,MICHIGAN DIALYSIS SERVICES OF ANN ARBOR,2850 S INDUSTRIAL HWY STE 100,ANN ARBOR,MI,48104,Please call patient admission line,open,small_green,Dialysis Center,5421
-83.6091,42.9133,5143,"42.91328900,-83.60908200",-83.609082,42.913289,DaVita Grand Blanc Home Training,8195 S SAGINAW ST,GRAND BLANC,MI,48439,Please call patient admission line,open,small_green,Dialysis Center,5422
-94.8359,29.2887,5637,"29.28874100,-94.83587000",-94.83587,29.288741,Bio-Medical Applications of Texas Inc,6011 BROADWAY ST,Galveston,TX,77551,Please call patient admission line,open,small_green,Dialysis Center,5423
-83.4331,42.4303,5045,"42.43033400,-83.43314300",-83.433143,42.430334,UNIV OF MI DIALYSIS CLINICS - LIVONIA,19900 HAGGERTY RD STE 106,LIVONIA,MI,48152,Please call patient admission line,open,small_green,Dialysis Center,5424
-82.9281,42.4795,5144,"42.47952300,-82.92815000",-82.92815,42.479523,NEPHROLOGY CENTER OF EASTPOINTE LLC,24931 KELLY RD,EASTPOINTE,MI,48021,Please call patient admission line,open,small_green,Dialysis Center,5425
-93.4634,45.0133,5239,"45.01333700,-93.46336200",-93.463362,45.013337,FMC - PLYMOUTH CREEK,3007 HARBOR LN N STE 100,PLYMOUTH,MN,55447,Please call patient admission line,open,small_green,Dialysis Center,5426
-117.0545,46.4035,5544,"46.40347900,-117.05453900",-117.054539,46.403479,TRI-STATE MEMORIAL HOSPITAL INC DIALYSIS UNIT,1221 HIGHLAND AVE,CLARKSTON,WA,99403,Please call patient admission line,open,small_green,Dialysis Center,5427
-95.0019,29.373,5638,"29.37300400,-95.00192800",-95.001928,29.373004,MAINLAND DIALYSIS,4201 GULF FREEWAY,LA MARQUE,TX,77568,Please call patient admission line,open,small_green,Dialysis Center,5428
-83.1183,42.4384,5046,"42.43844000,-83.11829600",-83.118296,42.43844,STATE FAIR DIALYSIS - DAVITA,19800 WOODWARD AVE,DETROIT,MI,48203,Please call patient admission line,open,small_green,Dialysis Center,5429
-82.8546,42.6403,5145,"42.64026600,-82.85464400",-82.854644,42.640266,DaVita Partridge Creek at Home,46360 GRATIOT AVE,CHESTERFIELD,MI,48051,Please call patient admission line,open,small_green,Dialysis Center,5430
-88.4131,42.5978,5341,"42.59779700,-88.41309300",-88.413093,42.597797,DAVITA - LAKE GENEVA DIALYSIS,650 N EDWARDS BLVD,LAKE GENEVA,WI,53147,Please call patient admission line,open,small_green,Dialysis Center,5431
-90.2672,38.7725,5840,"38.77253300,-90.26720400",-90.267204,38.772533,FMC - St Louis Northeast,2840 Target Dr,SAINT LOUIS,MO,63136,Please call patient admission line,open,small_green,Dialysis Center,5432
-95.3704,40.7535,5440,"40.75345900,-95.37041000",-95.37041,40.753459,Shenandoah Dialysis,300 Pershing Avenue,SHENANDOAH,IA,51601,Please call patient admission line,open,small_green,Dialysis Center,5433
-92.1037,46.6978,5342,"46.69778800,-92.10371200",-92.103712,46.697788,FMC DIALYSIS - SUPERIOR,3500 TOWER AVENUE,SUPERIOR,WI,54880,Please call patient admission line,open,small_green,Dialysis Center,5434
-98.3198,26.2437,5545,"26.24366600,-98.31979800",-98.319798,26.243666,"USRC Conway, LLC",200 West 2 Mile Line,MISSION,TX,78574,Please call patient admission line,open,small_green,Dialysis Center,5435
-90.3287,38.7165,5841,"38.71646100,-90.32873600",-90.328736,38.716461,DaVita Natural Bridge Dialysis,8980 Natural Bridge Rd,SAINT LOUIS,MO,63121,Please call patient admission line,open,small_green,Dialysis Center,5436
-85.6491,42.913,5146,"42.91304400,-85.64907700",-85.649077,42.913044,DaVita Alger Heights Dialysis,705 28TH ST SE,GRAND RAPIDS,MI,49548,Please call patient admission line,open,small_green,Dialysis Center,5437
-95.3269,41.6462,5441,"41.64618700,-95.32692500",-95.326925,41.646187,Harlan Dialysis,1213 Garfield Avenue,HARLAN,IA,51537,Please call patient admission line,open,small_green,Dialysis Center,5438
-82.9968,42.3503,5047,"42.35033400,-82.99676000",-82.99676,42.350334,FMC DIALYSIS - BEWICK,7733 E JEFFERSON AVE STE 120,DETROIT,MI,48214,Please call patient admission line,open,small_green,Dialysis Center,5439
-93.2195,44.6937,5240,"44.69368600,-93.21947500",-93.219475,44.693686,FRESENIUS MEDICAL CARE - LAKEVILLE,17592 DODD BLVD,LAKEVILLE,MN,55044,Please call patient admission line,open,small_green,Dialysis Center,5440
-90.8877,46.5701,5343,"46.57006800,-90.88773500",-90.887735,46.570068,FMC DIALYSIS - CHEQUAMEGON BAY,1815 BEASER AVE,ASHLAND,WI,54806,Please call patient admission line,open,small_green,Dialysis Center,5441
-95.691,29.0486,5639,"29.04859400,-95.69098100",-95.690981,29.048594,"Sweeny Dialysis Care, LLP",208 N MCKINNEY ST STE 1,SWEENY,TX,77480,Please call patient admission line,open,small_green,Dialysis Center,5442
-96.9786,32.8313,5546,"32.83128200,-96.97855900",-96.978559,32.831282,FRESENIUS MEDICAL CARE IRVING,1625 NORTH STORY ROAD,IRVING,TX,75061,Please call patient admission line,open,small_green,Dialysis Center,5443
-90.3561,38.483,5842,"38.48302700,-90.35608700",-90.356087,38.483027,Home Dialysis South,5201 MID AMERICA PLAZA SUITE 2200,SAINT LOUIS,MO,63129,Please call patient admission line,open,small_green,Dialysis Center,5444
-83.9536,43.4252,5147,"43.42523200,-83.95364700",-83.953647,43.425232,DaVita Mid Valley Pd Home Training,1205 N MICHIGAN AVE,SAGINAW,MI,48602,Please call patient admission line,open,small_green,Dialysis Center,5445
-93.147,44.9938,5241,"44.99376800,-93.14703100",-93.147031,44.993768,DaVita Larpenteur Ave Dialysis,1739 LEXINGTON AVE N,SAINT PAUL,MN,55113,Please call patient admission line,open,small_green,Dialysis Center,5446
-90.2758,38.729,5843,"38.72896400,-90.27575500",-90.275755,38.728964,DaVita Westfall Dialysis,8029 W FLORISSANT AVE,JENNINGS,MO,63136,Please call patient admission line,open,small_green,Dialysis Center,5447
-122.3125,47.6077,5547,"47.60767200,-122.31252800",-122.312528,47.607672,NKC SEATTLE KIDNEY CENTER,548 15TH AVE,SEATTLE,WA,98122,Please call patient admission line,open,small_green,Dialysis Center,5448
-117.4122,47.7283,5640,"47.72833000,-117.41215800",-117.412158,47.72833,NORTH SPOKANE RENAL CENTER,7701 N DIVISION STREET STE B,SPOKANE,WA,99208,Please call patient admission line,open,small_green,Dialysis Center,5449
-87.8434,42.6963,5344,"42.69629800,-87.84340100",-87.843401,42.696298,FRESENIUS MEDICAL CARE MIDWEST RACINE,5409 DURAND AVE,Mount Pleasant,WI,53406,Please call patient admission line,open,small_green,Dialysis Center,5450
-106.5738,31.8751,5048,"31.87510000,-106.57382000",-106.57382,31.8751,FKC - El Paso West,1430 Northwestern Drive,EL PASO,TX,79912,Please call patient admission line,open,small_green,Dialysis Center,5451
-93.6225,41.5781,5442,"41.57807600,-93.62252400",-93.622524,41.578076,Riverpoint Dialysis Unit,501 SW 7th St Ste B,DES MOINES,IA,50309,Please call patient admission line,open,small_green,Dialysis Center,5452
-95.4713,29.8614,5548,"29.86141500,-95.47134600",-95.471346,29.861415,DaVita Inwood Dialysis,6626 ANTOINE DR,HOUSTON,TX,77091,Please call patient admission line,open,small_green,Dialysis Center,5453
-87.9145,43.0972,5345,"43.09716300,-87.91450600",-87.914506,43.097163,FRESENIUS MEDICAL CARE MIDWEST GLENDALE,400 W  ESTABROOK BLVD,GLENDALE,WI,53212,Please call patient admission line,open,small_green,Dialysis Center,5454
-93.6084,41.6019,5443,"41.60188100,-93.60837900",-93.608379,41.601881,East Des Moines Dialysis,1301 Pennsylvania Ave Ste 208,DES MOINES,IA,50316,Please call patient admission line,open,small_green,Dialysis Center,5455
-83.7792,42.277,5049,"42.27701500,-83.77917200",-83.779172,42.277015,FMC DIALYSIS - WEST ANN ARBOR,2355 W STADIUM BLVD,ANN ARBOR,MI,48103,Please call patient admission line,open,small_green,Dialysis Center,5456
-97.197,32.7643,5549,"32.76434700,-97.19696000",-97.19696,32.764347,"Fresenius Medical Care East Fort Worth, LLC",1032 SANDY LANE,FORT WORTH,TX,76120,Please call patient admission line,open,small_green,Dialysis Center,5457
-83.9743,43.4895,5148,"43.48948800,-83.97429100",-83.974291,43.489488,DaVita Fashion Square Dialysis,5641 BAY RD,SAGINAW,MI,48604,Please call patient admission line,open,small_green,Dialysis Center,5458
-88.0103,42.9599,5346,"42.95987300,-88.01026600",-88.010266,42.959873,DAVITA - SOUTH RIDGE,7740 W LAYTON AVE,GREENFIELD,WI,53220,Please call patient admission line,open,small_green,Dialysis Center,5459
-94.0926,41.8325,5444,"41.83248000,-94.09260900",-94.092609,41.83248,Perry Dialysis,610 10th St,PERRY,IA,50220,Please call patient admission line,open,small_green,Dialysis Center,5460
-98.3032,26.1983,5641,"26.19828100,-98.30321200",-98.303212,26.198281,SOUTH TEXAS DIALYSIS CENTER,1615 E EXPY 83,MISSION,TX,78572,Please call patient admission line,open,small_green,Dialysis Center,5461
-93.6245,41.5242,5445,"41.52415500,-93.62451400",-93.624514,41.524155,FMC - Dialysis Services Des Moines South,6651 SW 9th St,DES MOINES,IA,50315,Please call patient admission line,open,small_green,Dialysis Center,5462
-122.6273,47.584,5550,"47.58401200,-122.62731900",-122.627319,47.584012,OLYMPIC PENINSULA KIDNEY CENTER,2613 WHEATON WAY,BREMERTON,WA,98310,Please call patient admission line,open,small_green,Dialysis Center,5463
-83.1786,42.3854,5149,"42.38538100,-83.17858200",-83.178582,42.385381,DETROIT KIDNEY CENTER LLC,13437 SCHAEFER HWY,DETROIT,MI,48227,Please call patient admission line,open,small_green,Dialysis Center,5464
-96.6627,33.0005,5642,"33.00050200,-96.66271700",-96.662717,33.000502,"Fresenius Medical Care Renner Road, LLC",3517 SPECTRUM BLVD,RICHARDSON,TX,75082,Please call patient admission line,open,small_green,Dialysis Center,5465
-95.8981,43.0723,5446,"43.07230400,-95.89805700",-95.898057,43.072304,Sanford Health Dialysis Hospers,112 Sunrise Drive,HOSPERS,IA,51238,Please call patient admission line,open,small_green,Dialysis Center,5466
-97.0783,32.7751,5551,"32.77513300,-97.07825500",-97.078255,32.775133,"Greater Irving I Regional Dialysis Center, LLC",1950 NE Green Oaks Blvd,ARLINGTON,TX,76006,Please call patient admission line,open,small_green,Dialysis Center,5467
-83.1799,42.4229,5050,"42.42293400,-83.17994300",-83.179943,42.422934,DAVITA - SCHAEFER DR,18100 SCHAEFER HWY,DETROIT,MI,48235,Please call patient admission line,open,small_green,Dialysis Center,5468
-92.4636,46.7318,5242,"46.73176000,-92.46361400",-92.463614,46.73176,FRESENIUS MEDICAL CARE - CLOQUET,512 SKYLINE BLVD,CLOQUET,MN,55720,Please call patient admission line,open,small_green,Dialysis Center,5469
-88.1996,43.3958,5347,"43.39583700,-88.19956600",-88.199566,43.395837,FRESENIUS MEDICAL CARE MIDWEST WEST BEND,2050 CONTINENTAL DR,WEST BEND,WI,53095,Please call patient admission line,open,small_green,Dialysis Center,5470
-90.3007,38.8076,5844,"38.80763400,-90.30065700",-90.300657,38.807634,DaVita Cross Keys Dialysis,14001 NEW HALLS FERRY RD #133,FLORISSANT,MO,63033,Please call patient admission line,open,small_green,Dialysis Center,5471
-83.8736,43.3547,5150,"43.35474100,-83.87359000",-83.87359,43.354741,DaVita Colmare Dialysis,6302 DIXIE HWY,BRIDGEPORT,MI,48722,Please call patient admission line,open,small_green,Dialysis Center,5472
-91.3703,40.6263,5447,"40.62631700,-91.37026700",-91.370267,40.626317,"Southeastern Renal Dialysis, LC - Ft Madison",4703 Avenue L,FORT MADISON,IA,52627,Please call patient admission line,open,small_green,Dialysis Center,5473
-94.4936,37.0562,5845,"37.05624200,-94.49358500",-94.493585,37.056242,DaVita Silver Creek Dialysis,2011 E 32ND ST STE 101,JOPLIN,MO,64804,Please call patient admission line,open,small_green,Dialysis Center,5474
-83.4852,42.2227,5151,"42.22273100,-83.48522200",-83.485222,42.222731,DaVita Belleville Dialysis,10850 BELLEVILLE RD,BELLEVILLE,MI,48111,Please call patient admission line,open,small_green,Dialysis Center,5475
-122.2168,47.9768,5552,"47.97675100,-122.21677300",-122.216773,47.976751,PUGET SOUND KIDNEY CENTER,1005 PACIFIC AVE,EVERETT,WA,98201,Please call patient admission line,open,small_green,Dialysis Center,5476
-94.5756,39.0084,5846,"39.00841000,-94.57559600",-94.575596,39.00841,"Dialysis Clinics, Inc - Swope Parkway",6530 Troost Ave,KANSAS CITY,MO,64131,Please call patient admission line,open,small_green,Dialysis Center,5477
-95.8472,41.2617,5448,"41.26169500,-95.84716700",-95.847167,41.261695,Council Bluffs Dialysis Center,300 W Broadway Suite 150,COUNCIL BLUFFS,IA,51503,Please call patient admission line,open,small_green,Dialysis Center,5478
-88.6013,44.011,5348,"44.01103300,-88.60131000",-88.60131,44.011033,FRESENIUS MEDICAL CARE OSHKOSH LLC,2700 W 9TH AVE,OSHKOSH,WI,54904,Please call patient admission line,open,small_green,Dialysis Center,5479
-82.9351,42.4144,5051,"42.41437200,-82.93509700",-82.935097,42.414372,DAVITA - CADIEUX,6150 CADIEUX RD,DETROIT,MI,48224,Please call patient admission line,open,small_green,Dialysis Center,5480
-122.9278,46.6236,5643,"46.62361200,-122.92784200",-122.927842,46.623612,FMC CHEHALIS,1684 Bishop RD,CHEHALIS,WA,98532,Please call patient admission line,open,small_green,Dialysis Center,5481
-88.4067,44.2862,5349,"44.28624300,-88.40669700",-88.406697,44.286243,FMC DIALYSIS - APPLETON,"2701 N ONEIDA ST, STE E",APPLETON,WI,54911,Please call patient admission line,open,small_green,Dialysis Center,5482
-83.5253,42.4914,5152,"42.49135500,-83.52526000",-83.52526,42.491355,DaVita Novi Home Training,27225 PROVIDENCE PKWY STE 300,NOVI,MI,48374,Please call patient admission line,open,small_green,Dialysis Center,5483
-101.8555,33.5694,5553,"33.56939800,-101.85553500",-101.855535,33.569398,FRESENIUS MEDICAL CARE LUBBOCK,2710 Avenue Q,LUBBOCK,TX,79411,Please call patient admission line,open,small_green,Dialysis Center,5484
-88.8609,43.8528,5350,"43.85281100,-88.86089500",-88.860895,43.852811,FMC - RIPON SOUTH,37 STONEY RIDGE RD,RIPON,WI,54971,Please call patient admission line,open,small_green,Dialysis Center,5485
-83.9401,43.4267,5052,"43.42669100,-83.94007100",-83.940071,43.426691,SAGINAW DIALYSIS CLINIC - DAVITA,311 HOYT AVE,SAGINAW,MI,48607,Please call patient admission line,open,small_green,Dialysis Center,5486
-83.5392,42.4941,5153,"42.49413900,-83.53917900",-83.539179,42.494139,BIO MEDICAL APPLICATIONS OF MICHIGAN INC,49641 GRAND RIVER AVE,WIXOM,MI,48393,Please call patient admission line,open,small_green,Dialysis Center,5487
-97.3138,32.5797,5644,"32.57973800,-97.31384800",-97.313848,32.579738,US RENAL CARE TARRANT DIALYSIS SOUTH FORT WORTH,12201 BEAR PLAZA,BURLESON,TX,76028,Please call patient admission line,open,small_green,Dialysis Center,5488
-94.5756,39.0927,5847,"39.09271100,-94.57556100",-94.575561,39.092711,Home Dialysis Services KC Midtown LLC,1728 Holmes St,KANSAS CITY,MO,64108,Please call patient admission line,open,small_green,Dialysis Center,5489
-91.9633,40.9873,5449,"40.98729900,-91.96326300",-91.963263,40.987299,"Southeastern Renal Dialysis, L.C. - Fairfield",2000 S Main St,FAIRFIELD,IA,52556,Please call patient admission line,open,small_green,Dialysis Center,5490
-93.2492,44.6589,5243,"44.65890100,-93.24920200",-93.249202,44.658901,DaVita Lakeville Dialysis,20184 HERITAGE DR,LAKEVILLE,MN,55044,Please call patient admission line,open,small_green,Dialysis Center,5491
-85.7048,42.885,5154,"42.88495200,-85.70477100",-85.704771,42.884952,HOME ADVANTAGE DIALYSIS,1621 44TH ST SW STE 300,WYOMING,MI,49509,Please call patient admission line,open,small_green,Dialysis Center,5492
-94.8504,39.768,5848,"39.76798500,-94.85037000",-94.85037,39.767985,DaVita Robidoux Dialysis,802 Jules St,SAINT JOSEPH,MO,64501,Please call patient admission line,open,small_green,Dialysis Center,5493
-94.4668,44.3197,5244,"44.31966100,-94.46679100",-94.466791,44.319661,DaVita New Ulm Dialysis,701 N BROADWAY ST,NEW ULM,MN,56073,Please call patient admission line,open,small_green,Dialysis Center,5494
-91.7436,37.9513,5849,"37.95129800,-91.74360100",-91.743601,37.951298,DaVita Rolla Home Training,1702 E 10th St Suite B,ROLLA,MO,65401,Please call patient admission line,open,small_green,Dialysis Center,5495
